Date,Branch,Product,Qty,Sales,Month,Week,Weekday,Weekend,Branch_encoded,Product_encoded,month,day,dayofweek,is_weekend,week,year,Forecast_Sales
2021-09-17,North Side,Pedha,27.0,8559.0,September,37,4.0,Weekday,2.0,4.0,9,17,4.0,0.0,37,2021,9007.530190476193
2021-09-17,City Center,Pedha,26.0,5408.0,September,37,4.0,Weekday,0.0,4.0,9,17,4.0,0.0,37,2021,9007.530190476193
2021-09-17,Main Branch,Pedha,53.0,14469.0,September,37,4.0,Weekday,1.0,4.0,9,17,4.0,0.0,37,2021,9007.530190476193
2021-09-18,North Side,Pedha,53.0,8798.0,September,37,5.0,Weekend,2.0,4.0,9,18,5.0,1.0,37,2021,14642.756261904764
2021-09-18,City Center,Pedha,50.0,14000.0,September,37,5.0,Weekend,0.0,4.0,9,18,5.0,1.0,37,2021,14642.756261904764
2021-09-18,Main Branch,Pedha,57.0,19380.0,September,37,5.0,Weekend,1.0,4.0,9,18,5.0,1.0,37,2021,14642.756261904764
2021-09-19,North Side,Pedha,35.0,10570.0,September,37,6.0,Weekend,2.0,4.0,9,19,6.0,1.0,37,2021,13845.720333333335
2021-09-19,City Center,Pedha,51.0,9384.0,September,37,6.0,Weekend,0.0,4.0,9,19,6.0,1.0,37,2021,13845.720333333335
2021-09-19,Main Branch,Pedha,70.0,19740.0,September,37,6.0,Weekend,1.0,4.0,9,19,6.0,1.0,37,2021,13845.720333333335
2021-09-20,North Side,Pedha,45.0,13725.0,September,38,0.0,Weekday,2.0,4.0,9,20,0.0,0.0,38,2021,9530.107035714285
2021-09-20,City Center,Pedha,36.0,11736.0,September,38,0.0,Weekday,0.0,4.0,9,20,0.0,0.0,38,2021,9530.107035714285
2021-09-20,Main Branch,Pedha,20.0,3700.0,September,38,0.0,Weekday,1.0,4.0,9,20,0.0,0.0,38,2021,9530.107035714285
2021-09-21,North Side,Pedha,41.0,10906.0,September,38,1.0,Weekday,2.0,4.0,9,21,1.0,0.0,38,2021,12006.43603174603
2021-09-21,City Center,Pedha,54.0,18306.0,September,38,1.0,Weekday,0.0,4.0,9,21,1.0,0.0,38,2021,12006.43603174603
2021-09-21,Main Branch,Pedha,26.0,6916.0,September,38,1.0,Weekday,1.0,4.0,9,21,1.0,0.0,38,2021,12006.43603174603
2021-09-22,North Side,Pedha,34.0,9928.0,September,38,2.0,Weekday,2.0,4.0,9,22,2.0,0.0,38,2021,11782.532634920637
2021-09-22,City Center,Pedha,52.0,16952.0,September,38,2.0,Weekday,0.0,4.0,9,22,2.0,0.0,38,2021,11782.532634920637
2021-09-22,Main Branch,Pedha,43.0,8944.0,September,38,2.0,Weekday,1.0,4.0,9,22,2.0,0.0,38,2021,11782.532634920637
2021-09-23,North Side,Pedha,37.0,5809.0,September,38,3.0,Weekday,2.0,4.0,9,23,3.0,0.0,38,2021,4695.072976190474
2021-09-23,City Center,Pedha,20.0,4040.0,September,38,3.0,Weekday,0.0,4.0,9,23,3.0,0.0,38,2021,4695.072976190474
2021-09-23,Main Branch,Pedha,22.0,3960.0,September,38,3.0,Weekday,1.0,4.0,9,23,3.0,0.0,38,2021,4695.072976190474
2021-09-24,North Side,Pedha,19.0,4180.0,September,38,4.0,Weekday,2.0,4.0,9,24,4.0,0.0,38,2021,7663.423095238096
2021-09-24,City Center,Pedha,28.0,7532.0,September,38,4.0,Weekday,0.0,4.0,9,24,4.0,0.0,38,2021,7663.423095238096
2021-09-24,Main Branch,Pedha,50.0,11550.0,September,38,4.0,Weekday,1.0,4.0,9,24,4.0,0.0,38,2021,7663.423095238096
2021-09-25,North Side,Pedha,68.0,16660.0,September,38,5.0,Weekend,2.0,4.0,9,25,5.0,1.0,38,2021,13304.409293650791
2021-09-25,City Center,Pedha,52.0,13936.0,September,38,5.0,Weekend,0.0,4.0,9,25,5.0,1.0,38,2021,13304.409293650791
2021-09-25,Main Branch,Pedha,56.0,9464.0,September,38,5.0,Weekend,1.0,4.0,9,25,5.0,1.0,38,2021,13304.409293650791
2021-09-26,North Side,Pedha,73.0,20732.0,September,38,6.0,Weekend,2.0,4.0,9,26,6.0,1.0,38,2021,14288.389095238092
2021-09-26,City Center,Pedha,38.0,12920.0,September,38,6.0,Weekend,0.0,4.0,9,26,6.0,1.0,38,2021,14288.389095238092
2021-09-26,Main Branch,Pedha,45.0,10395.0,September,38,6.0,Weekend,1.0,4.0,9,26,6.0,1.0,38,2021,14288.389095238092
2021-09-27,North Side,Pedha,30.0,7470.0,September,39,0.0,Weekday,2.0,4.0,9,27,0.0,0.0,39,2021,10424.0216984127
2021-09-27,City Center,Pedha,37.0,12802.0,September,39,0.0,Weekday,0.0,4.0,9,27,0.0,0.0,39,2021,10424.0216984127
2021-09-27,Main Branch,Pedha,36.0,11016.0,September,39,0.0,Weekday,1.0,4.0,9,27,0.0,0.0,39,2021,10424.0216984127
2021-09-28,North Side,Pedha,47.0,7755.0,September,39,1.0,Weekday,2.0,4.0,9,28,1.0,0.0,39,2021,8084.288192640692
2021-09-28,City Center,Pedha,22.0,5346.0,September,39,1.0,Weekday,0.0,4.0,9,28,1.0,0.0,39,2021,8084.288192640692
2021-09-28,Main Branch,Pedha,51.0,10914.0,September,39,1.0,Weekday,1.0,4.0,9,28,1.0,0.0,39,2021,8084.288192640692
2021-09-29,North Side,Pedha,21.0,4746.0,September,39,2.0,Weekday,2.0,4.0,9,29,2.0,0.0,39,2021,10228.888952380952
2021-09-29,City Center,Pedha,53.0,17437.0,September,39,2.0,Weekday,0.0,4.0,9,29,2.0,0.0,39,2021,10228.888952380952
2021-09-29,Main Branch,Pedha,41.0,10660.0,September,39,2.0,Weekday,1.0,4.0,9,29,2.0,0.0,39,2021,10228.888952380952
2021-09-30,North Side,Pedha,46.0,7268.0,September,39,3.0,Weekday,2.0,4.0,9,30,3.0,0.0,39,2021,8193.482654761903
2021-09-30,City Center,Pedha,37.0,7696.0,September,39,3.0,Weekday,0.0,4.0,9,30,3.0,0.0,39,2021,8193.482654761903
2021-09-30,Main Branch,Pedha,47.0,7943.0,September,39,3.0,Weekday,1.0,4.0,9,30,3.0,0.0,39,2021,8193.482654761903
2021-10-01,North Side,Pedha,36.0,6840.0,October,39,4.0,Weekday,2.0,4.0,10,1,4.0,0.0,39,2021,8049.617452380954
2021-10-01,City Center,Pedha,16.0,5008.0,October,39,4.0,Weekday,0.0,4.0,10,1,4.0,0.0,39,2021,8049.617452380954
2021-10-01,Main Branch,Pedha,39.0,11973.0,October,39,4.0,Weekday,1.0,4.0,10,1,4.0,0.0,39,2021,8049.617452380954
2021-10-02,North Side,Pedha,62.0,16058.0,October,39,5.0,Weekend,2.0,4.0,10,2,5.0,1.0,39,2021,19177.904345238094
2021-10-02,City Center,Pedha,61.0,11895.0,October,39,5.0,Weekend,0.0,4.0,10,2,5.0,1.0,39,2021,19177.904345238094
2021-10-02,Main Branch,Pedha,92.0,31188.0,October,39,5.0,Weekend,1.0,4.0,10,2,5.0,1.0,39,2021,19177.904345238094
2021-10-03,City Center,Pedha,43.0,13416.0,October,39,6.0,Weekend,0.0,4.0,10,3,6.0,1.0,39,2021,14651.027007936507
2021-10-03,North Side,Pedha,44.0,14432.0,October,39,6.0,Weekend,2.0,4.0,10,3,6.0,1.0,39,2021,14651.027007936507
2021-10-03,Main Branch,Pedha,53.0,16801.0,October,39,6.0,Weekend,1.0,4.0,10,3,6.0,1.0,39,2021,14651.027007936507
2021-10-04,North Side,Pedha,18.0,2952.0,October,40,0.0,Weekday,2.0,4.0,10,4,0.0,0.0,40,2021,5981.689761904762
2021-10-04,City Center,Pedha,27.0,9261.0,October,40,0.0,Weekday,0.0,4.0,10,4,0.0,0.0,40,2021,5981.689761904762
2021-10-04,Main Branch,Pedha,19.0,5263.0,October,40,0.0,Weekday,1.0,4.0,10,4,0.0,0.0,40,2021,5981.689761904762
2021-10-05,City Center,Pedha,35.0,6335.0,October,40,1.0,Weekday,0.0,4.0,10,5,1.0,0.0,40,2021,8367.99361904762
2021-10-05,North Side,Pedha,24.0,4320.0,October,40,1.0,Weekday,2.0,4.0,10,5,1.0,0.0,40,2021,8367.99361904762
2021-10-05,Main Branch,Pedha,43.0,13674.0,October,40,1.0,Weekday,1.0,4.0,10,5,1.0,0.0,40,2021,8367.99361904762
2021-10-06,North Side,Pedha,23.0,4738.0,October,40,2.0,Weekday,2.0,4.0,10,6,2.0,0.0,40,2021,7980.756015873017
2021-10-06,City Center,Pedha,39.0,13182.0,October,40,2.0,Weekday,0.0,4.0,10,6,2.0,0.0,40,2021,7980.756015873017
2021-10-06,Main Branch,Pedha,28.0,5628.0,October,40,2.0,Weekday,1.0,4.0,10,6,2.0,0.0,40,2021,7980.756015873017
2021-10-07,City Center,Pedha,27.0,6210.0,October,40,3.0,Weekday,0.0,4.0,10,7,3.0,0.0,40,2021,9171.31725
2021-10-07,North Side,Pedha,25.0,8225.0,October,40,3.0,Weekday,2.0,4.0,10,7,3.0,0.0,40,2021,9171.31725
2021-10-07,Main Branch,Pedha,49.0,13916.0,October,40,3.0,Weekday,1.0,4.0,10,7,3.0,0.0,40,2021,9171.31725
2021-10-08,North Side,Pedha,50.0,11750.0,October,40,4.0,Weekday,2.0,4.0,10,8,4.0,0.0,40,2021,10649.267095238096
2021-10-08,City Center,Pedha,47.0,13771.0,October,40,4.0,Weekday,0.0,4.0,10,8,4.0,0.0,40,2021,10649.267095238096
2021-10-08,Main Branch,Pedha,25.0,6425.0,October,40,4.0,Weekday,1.0,4.0,10,8,4.0,0.0,40,2021,10649.267095238096
2021-10-09,City Center,Pedha,52.0,12168.0,October,40,5.0,Weekend,0.0,4.0,10,9,5.0,1.0,40,2021,16970.958285714285
2021-10-09,North Side,Pedha,92.0,25852.0,October,40,5.0,Weekend,2.0,4.0,10,9,5.0,1.0,40,2021,16970.958285714285
2021-10-09,Main Branch,Pedha,60.0,14040.0,October,40,5.0,Weekend,1.0,4.0,10,9,5.0,1.0,40,2021,16970.958285714285
2021-10-10,North Side,Pedha,60.0,15300.0,October,40,6.0,Weekend,2.0,4.0,10,10,6.0,1.0,40,2021,15831.903333333332
2021-10-10,City Center,Pedha,56.0,16408.0,October,40,6.0,Weekend,0.0,4.0,10,10,6.0,1.0,40,2021,15831.903333333332
2021-10-10,Main Branch,Pedha,65.0,16705.0,October,40,6.0,Weekend,1.0,4.0,10,10,6.0,1.0,40,2021,15831.903333333332
2021-10-11,City Center,Pedha,38.0,12122.0,October,41,0.0,Weekday,0.0,4.0,10,11,0.0,0.0,41,2021,7179.699944444445
2021-10-11,North Side,Pedha,16.0,2560.0,October,41,0.0,Weekday,2.0,4.0,10,11,0.0,0.0,41,2021,7179.699944444445
2021-10-11,Main Branch,Pedha,17.0,5100.0,October,41,0.0,Weekday,1.0,4.0,10,11,0.0,0.0,41,2021,7179.699944444445
2021-10-12,North Side,Pedha,46.0,9982.0,October,41,1.0,Weekday,2.0,4.0,10,12,1.0,0.0,41,2021,6340.310416666666
2021-10-12,City Center,Pedha,21.0,3780.0,October,41,1.0,Weekday,0.0,4.0,10,12,1.0,0.0,41,2021,6340.310416666666
2021-10-12,Main Branch,Pedha,25.0,4375.0,October,41,1.0,Weekday,1.0,4.0,10,12,1.0,0.0,41,2021,6340.310416666666
2021-10-13,North Side,Pedha,29.0,9686.0,October,41,2.0,Weekday,2.0,4.0,10,13,2.0,0.0,41,2021,10964.772023809523
2021-10-13,City Center,Pedha,38.0,13262.0,October,41,2.0,Weekday,0.0,4.0,10,13,2.0,0.0,41,2021,10964.772023809523
2021-10-13,Main Branch,Pedha,37.0,10767.0,October,41,2.0,Weekday,1.0,4.0,10,13,2.0,0.0,41,2021,10964.772023809523
2021-10-14,North Side,Pedha,27.0,7749.0,October,41,3.0,Weekday,2.0,4.0,10,14,3.0,0.0,41,2021,10776.156011904763
2021-10-14,City Center,Pedha,53.0,14522.0,October,41,3.0,Weekday,0.0,4.0,10,14,3.0,0.0,41,2021,10776.156011904763
2021-10-14,Main Branch,Pedha,34.0,9452.0,October,41,3.0,Weekday,1.0,4.0,10,14,3.0,0.0,41,2021,10776.156011904763
2021-10-15,City Center,Pedha,44.0,14432.0,October,41,4.0,Weekday,0.0,4.0,10,15,4.0,0.0,41,2021,10634.469333333336
2021-10-15,North Side,Pedha,35.0,6265.0,October,41,4.0,Weekday,2.0,4.0,10,15,4.0,0.0,41,2021,10634.469333333336
2021-10-15,Main Branch,Pedha,29.0,9715.0,October,41,4.0,Weekday,1.0,4.0,10,15,4.0,0.0,41,2021,10634.469333333336
2021-10-16,North Side,Pedha,64.0,13888.0,October,41,5.0,Weekend,2.0,4.0,10,16,5.0,1.0,41,2021,17717.307166666662
2021-10-16,City Center,Pedha,84.0,25536.0,October,41,5.0,Weekend,0.0,4.0,10,16,5.0,1.0,41,2021,17717.307166666662
2021-10-16,Main Branch,Pedha,77.0,16324.0,October,41,5.0,Weekend,1.0,4.0,10,16,5.0,1.0,41,2021,17717.307166666662
2021-10-17,North Side,Pedha,34.0,9316.0,October,41,6.0,Weekend,2.0,4.0,10,17,6.0,1.0,41,2021,10884.162000000002
2021-10-17,City Center,Pedha,46.0,9108.0,October,41,6.0,Weekend,0.0,4.0,10,17,6.0,1.0,41,2021,10884.162000000002
2021-10-17,Main Branch,Pedha,44.0,12716.0,October,41,6.0,Weekend,1.0,4.0,10,17,6.0,1.0,41,2021,10884.162000000002
2021-10-18,North Side,Pedha,21.0,4872.0,October,42,0.0,Weekday,2.0,4.0,10,18,0.0,0.0,42,2021,6688.556976190476
2021-10-18,City Center,Pedha,40.0,8360.0,October,42,0.0,Weekday,0.0,4.0,10,18,0.0,0.0,42,2021,6688.556976190476
2021-10-18,Main Branch,Pedha,25.0,6525.0,October,42,0.0,Weekday,1.0,4.0,10,18,0.0,0.0,42,2021,6688.556976190476
2021-10-19,North Side,Pedha,17.0,4352.0,October,42,1.0,Weekday,2.0,4.0,10,19,1.0,0.0,42,2021,6207.327261904761
2021-10-19,City Center,Pedha,36.0,5976.0,October,42,1.0,Weekday,0.0,4.0,10,19,1.0,0.0,42,2021,6207.327261904761
2021-10-19,Main Branch,Pedha,33.0,8415.0,October,42,1.0,Weekday,1.0,4.0,10,19,1.0,0.0,42,2021,6207.327261904761
2021-10-20,City Center,Pedha,40.0,10320.0,October,42,2.0,Weekday,0.0,4.0,10,20,2.0,0.0,42,2021,9723.22711904762
2021-10-20,North Side,Pedha,53.0,12296.0,October,42,2.0,Weekday,2.0,4.0,10,20,2.0,0.0,42,2021,9723.22711904762
2021-10-20,Main Branch,Pedha,22.0,7238.0,October,42,2.0,Weekday,1.0,4.0,10,20,2.0,0.0,42,2021,9723.22711904762
2021-10-21,North Side,Pedha,18.0,5004.0,October,42,3.0,Weekday,2.0,4.0,10,21,3.0,0.0,42,2021,7172.697349206349
2021-10-21,City Center,Pedha,36.0,7812.0,October,42,3.0,Weekday,0.0,4.0,10,21,3.0,0.0,42,2021,7172.697349206349
2021-10-21,Main Branch,Pedha,25.0,8200.0,October,42,3.0,Weekday,1.0,4.0,10,21,3.0,0.0,42,2021,7172.697349206349
2021-10-22,North Side,Pedha,20.0,3640.0,October,42,4.0,Weekday,2.0,4.0,10,22,4.0,0.0,42,2021,6848.392222222223
2021-10-22,City Center,Pedha,48.0,8640.0,October,42,4.0,Weekday,0.0,4.0,10,22,4.0,0.0,42,2021,6848.392222222223
2021-10-22,Main Branch,Pedha,30.0,7740.0,October,42,4.0,Weekday,1.0,4.0,10,22,4.0,0.0,42,2021,6848.392222222223
2021-10-23,North Side,Pedha,77.0,17325.0,October,42,5.0,Weekend,2.0,4.0,10,23,5.0,1.0,42,2021,16058.347333333333
2021-10-23,City Center,Pedha,66.0,17820.0,October,42,5.0,Weekend,0.0,4.0,10,23,5.0,1.0,42,2021,16058.347333333333
2021-10-23,Main Branch,Pedha,73.0,14162.0,October,42,5.0,Weekend,1.0,4.0,10,23,5.0,1.0,42,2021,16058.347333333333
2021-10-24,North Side,Pedha,39.0,10959.0,October,42,6.0,Weekend,2.0,4.0,10,24,6.0,1.0,42,2021,15615.16334126984
2021-10-24,City Center,Pedha,58.0,18154.0,October,42,6.0,Weekend,0.0,4.0,10,24,6.0,1.0,42,2021,15615.16334126984
2021-10-24,Main Branch,Pedha,52.0,16640.0,October,42,6.0,Weekend,1.0,4.0,10,24,6.0,1.0,42,2021,15615.16334126984
2021-10-25,North Side,Pedha,30.0,10230.0,October,43,0.0,Weekday,2.0,4.0,10,25,0.0,0.0,43,2021,7234.449833333336
2021-10-25,City Center,Pedha,31.0,5425.0,October,43,0.0,Weekday,0.0,4.0,10,25,0.0,0.0,43,2021,7234.449833333336
2021-10-25,Main Branch,Pedha,26.0,4446.0,October,43,0.0,Weekday,1.0,4.0,10,25,0.0,0.0,43,2021,7234.449833333336
2021-10-26,North Side,Pedha,17.0,5406.0,October,43,1.0,Weekday,2.0,4.0,10,26,1.0,0.0,43,2021,4352.023547619046
2021-10-26,City Center,Pedha,20.0,3580.0,October,43,1.0,Weekday,0.0,4.0,10,26,1.0,0.0,43,2021,4352.023547619046
2021-10-26,Main Branch,Pedha,16.0,3856.0,October,43,1.0,Weekday,1.0,4.0,10,26,1.0,0.0,43,2021,4352.023547619046
2021-10-27,North Side,Pedha,49.0,12544.0,October,43,2.0,Weekday,2.0,4.0,10,27,2.0,0.0,43,2021,10715.78438095238
2021-10-27,City Center,Pedha,31.0,5518.0,October,43,2.0,Weekday,0.0,4.0,10,27,2.0,0.0,43,2021,10715.78438095238
2021-10-27,Main Branch,Pedha,40.0,13920.0,October,43,2.0,Weekday,1.0,4.0,10,27,2.0,0.0,43,2021,10715.78438095238
2021-10-28,North Side,Pedha,34.0,11186.0,October,43,3.0,Weekday,2.0,4.0,10,28,3.0,0.0,43,2021,9012.753023809522
2021-10-28,City Center,Pedha,32.0,5472.0,October,43,3.0,Weekday,0.0,4.0,10,28,3.0,0.0,43,2021,9012.753023809522
2021-10-28,Main Branch,Pedha,38.0,9690.0,October,43,3.0,Weekday,1.0,4.0,10,28,3.0,0.0,43,2021,9012.753023809522
2021-10-29,North Side,Pedha,17.0,3009.0,October,43,4.0,Weekday,2.0,4.0,10,29,4.0,0.0,43,2021,7956.0935238095235
2021-10-29,City Center,Pedha,51.0,10761.0,October,43,4.0,Weekday,0.0,4.0,10,29,4.0,0.0,43,2021,7956.0935238095235
2021-10-29,Main Branch,Pedha,33.0,9603.0,October,43,4.0,Weekday,1.0,4.0,10,29,4.0,0.0,43,2021,7956.0935238095235
2021-10-30,North Side,Pedha,63.0,21420.0,October,43,5.0,Weekend,2.0,4.0,10,30,5.0,1.0,43,2021,23542.709333333336
2021-10-30,City Center,Pedha,84.0,25872.0,October,43,5.0,Weekend,0.0,4.0,10,30,5.0,1.0,43,2021,23542.709333333336
2021-10-30,Main Branch,Pedha,74.0,24790.0,October,43,5.0,Weekend,1.0,4.0,10,30,5.0,1.0,43,2021,23542.709333333336
2021-10-31,North Side,Pedha,67.0,14204.0,October,43,6.0,Weekend,2.0,4.0,10,31,6.0,1.0,43,2021,16941.841976190473
2021-10-31,City Center,Pedha,53.0,14681.0,October,43,6.0,Weekend,0.0,4.0,10,31,6.0,1.0,43,2021,16941.841976190473
2021-10-31,Main Branch,Pedha,72.0,22248.0,October,43,6.0,Weekend,1.0,4.0,10,31,6.0,1.0,43,2021,16941.841976190473
2021-11-01,North Side,Pedha,34.0,5440.0,November,44,0.0,Weekday,2.0,4.0,11,1,0.0,0.0,44,2021,7151.248523809527
2021-11-01,City Center,Pedha,54.0,15012.0,November,44,0.0,Weekday,0.0,4.0,11,1,0.0,0.0,44,2021,7151.248523809527
2021-11-01,Main Branch,Pedha,17.0,2907.0,November,44,0.0,Weekday,1.0,4.0,11,1,0.0,0.0,44,2021,7151.248523809527
2021-11-02,North Side,Pedha,24.0,7080.0,November,44,1.0,Weekday,2.0,4.0,11,2,1.0,0.0,44,2021,8249.65505952381
2021-11-02,City Center,Pedha,45.0,14715.0,November,44,1.0,Weekday,0.0,4.0,11,2,1.0,0.0,44,2021,8249.65505952381
2021-11-02,Main Branch,Pedha,17.0,3043.0,November,44,1.0,Weekday,1.0,4.0,11,2,1.0,0.0,44,2021,8249.65505952381
2021-11-03,North Side,Pedha,28.0,9492.0,November,44,2.0,Weekday,2.0,4.0,11,3,2.0,0.0,44,2021,6984.799000000002
2021-11-03,City Center,Pedha,16.0,3024.0,November,44,2.0,Weekday,0.0,4.0,11,3,2.0,0.0,44,2021,6984.799000000002
2021-11-03,Main Branch,Pedha,42.0,8946.0,November,44,2.0,Weekday,1.0,4.0,11,3,2.0,0.0,44,2021,6984.799000000002
2021-11-04,North Side,Pedha,298.0,89102.0,November,44,3.0,Weekday,2.0,4.0,11,4,3.0,0.0,44,2021,75944.4071547619
2021-11-04,City Center,Pedha,285.0,77235.0,November,44,3.0,Weekday,0.0,4.0,11,4,3.0,0.0,44,2021,75944.4071547619
2021-11-04,Main Branch,Pedha,287.0,74620.0,November,44,3.0,Weekday,1.0,4.0,11,4,3.0,0.0,44,2021,75944.4071547619
2021-11-05,North Side,Pedha,44.0,13332.0,November,44,4.0,Weekday,2.0,4.0,11,5,4.0,0.0,44,2021,13324.332476190475
2021-11-05,City Center,Pedha,24.0,6408.0,November,44,4.0,Weekday,0.0,4.0,11,5,4.0,0.0,44,2021,13324.332476190475
2021-11-05,Main Branch,Pedha,53.0,13992.0,November,44,4.0,Weekday,1.0,4.0,11,5,4.0,0.0,44,2021,13324.332476190475
2021-11-06,North Side,Pedha,56.0,11256.0,November,44,5.0,Weekend,2.0,4.0,11,6,5.0,1.0,44,2021,12532.343904761907
2021-11-06,City Center,Pedha,43.0,8944.0,November,44,5.0,Weekend,0.0,4.0,11,6,5.0,1.0,44,2021,12532.343904761907
2021-11-06,Main Branch,Pedha,83.0,16932.0,November,44,5.0,Weekend,1.0,4.0,11,6,5.0,1.0,44,2021,12532.343904761907
2021-11-07,North Side,Pedha,53.0,10706.0,November,44,6.0,Weekend,2.0,4.0,11,7,6.0,1.0,44,2021,13816.154071428573
2021-11-07,City Center,Pedha,70.0,21770.0,November,44,6.0,Weekend,0.0,4.0,11,7,6.0,1.0,44,2021,13816.154071428573
2021-11-07,Main Branch,Pedha,61.0,9821.0,November,44,6.0,Weekend,1.0,4.0,11,7,6.0,1.0,44,2021,13816.154071428573
2021-11-08,North Side,Pedha,30.0,6840.0,November,45,0.0,Weekday,2.0,4.0,11,8,0.0,0.0,45,2021,7125.445142857143
2021-11-08,City Center,Pedha,29.0,8874.0,November,45,0.0,Weekday,0.0,4.0,11,8,0.0,0.0,45,2021,7125.445142857143
2021-11-08,Main Branch,Pedha,27.0,4698.0,November,45,0.0,Weekday,1.0,4.0,11,8,0.0,0.0,45,2021,7125.445142857143
2021-11-09,North Side,Pedha,54.0,18576.0,November,45,1.0,Weekday,2.0,4.0,11,9,1.0,0.0,45,2021,10677.467714285713
2021-11-09,City Center,Pedha,18.0,3006.0,November,45,1.0,Weekday,0.0,4.0,11,9,1.0,0.0,45,2021,10677.467714285713
2021-11-09,Main Branch,Pedha,46.0,10488.0,November,45,1.0,Weekday,1.0,4.0,11,9,1.0,0.0,45,2021,10677.467714285713
2021-11-10,North Side,Pedha,34.0,7718.0,November,45,2.0,Weekday,2.0,4.0,11,10,2.0,0.0,45,2021,8957.734528138528
2021-11-10,City Center,Pedha,36.0,8784.0,November,45,2.0,Weekday,0.0,4.0,11,10,2.0,0.0,45,2021,8957.734528138528
2021-11-10,Main Branch,Pedha,31.0,9703.0,November,45,2.0,Weekday,1.0,4.0,11,10,2.0,0.0,45,2021,8957.734528138528
2021-11-11,North Side,Pedha,15.0,3810.0,November,45,3.0,Weekday,2.0,4.0,11,11,3.0,0.0,45,2021,9669.04157142857
2021-11-11,City Center,Pedha,48.0,15072.0,November,45,3.0,Weekday,0.0,4.0,11,11,3.0,0.0,45,2021,9669.04157142857
2021-11-11,Main Branch,Pedha,54.0,11232.0,November,45,3.0,Weekday,1.0,4.0,11,11,3.0,0.0,45,2021,9669.04157142857
2021-11-12,North Side,Pedha,39.0,12519.0,November,45,4.0,Weekday,2.0,4.0,11,12,4.0,0.0,45,2021,9688.266690476192
2021-11-12,City Center,Pedha,33.0,11088.0,November,45,4.0,Weekday,0.0,4.0,11,12,4.0,0.0,45,2021,9688.266690476192
2021-11-12,Main Branch,Pedha,30.0,4620.0,November,45,4.0,Weekday,1.0,4.0,11,12,4.0,0.0,45,2021,9688.266690476192
2021-11-13,North Side,Pedha,39.0,12831.0,November,45,5.0,Weekend,2.0,4.0,11,13,5.0,1.0,45,2021,15593.221499999994
2021-11-13,City Center,Pedha,83.0,14608.0,November,45,5.0,Weekend,0.0,4.0,11,13,5.0,1.0,45,2021,15593.221499999994
2021-11-13,Main Branch,Pedha,59.0,18821.0,November,45,5.0,Weekend,1.0,4.0,11,13,5.0,1.0,45,2021,15593.221499999994
2021-11-14,North Side,Pedha,90.0,15480.0,November,45,6.0,Weekend,2.0,4.0,11,14,6.0,1.0,45,2021,14141.892035714278
2021-11-14,City Center,Pedha,42.0,6804.0,November,45,6.0,Weekend,0.0,4.0,11,14,6.0,1.0,45,2021,14141.892035714278
2021-11-14,Main Branch,Pedha,72.0,16704.0,November,45,6.0,Weekend,1.0,4.0,11,14,6.0,1.0,45,2021,14141.892035714278
2021-11-15,North Side,Pedha,33.0,5478.0,November,46,0.0,Weekday,2.0,4.0,11,15,0.0,0.0,46,2021,10250.501904761903
2021-11-15,City Center,Pedha,52.0,9880.0,November,46,0.0,Weekday,0.0,4.0,11,15,0.0,0.0,46,2021,10250.501904761903
2021-11-15,Main Branch,Pedha,47.0,14899.0,November,46,0.0,Weekday,1.0,4.0,11,15,0.0,0.0,46,2021,10250.501904761903
2021-11-16,North Side,Pedha,17.0,3196.0,November,46,1.0,Weekday,2.0,4.0,11,16,1.0,0.0,46,2021,4282.390095238095
2021-11-16,City Center,Pedha,21.0,3906.0,November,46,1.0,Weekday,0.0,4.0,11,16,1.0,0.0,46,2021,4282.390095238095
2021-11-16,Main Branch,Pedha,30.0,4560.0,November,46,1.0,Weekday,1.0,4.0,11,16,1.0,0.0,46,2021,4282.390095238095
2021-11-17,North Side,Pedha,23.0,6532.0,November,46,2.0,Weekday,2.0,4.0,11,17,2.0,0.0,46,2021,11524.825904761901
2021-11-17,City Center,Pedha,52.0,15652.0,November,46,2.0,Weekday,0.0,4.0,11,17,2.0,0.0,46,2021,11524.825904761901
2021-11-17,Main Branch,Pedha,50.0,14950.0,November,46,2.0,Weekday,1.0,4.0,11,17,2.0,0.0,46,2021,11524.825904761901
2021-11-18,North Side,Pedha,25.0,8375.0,November,46,3.0,Weekday,2.0,4.0,11,18,3.0,0.0,46,2021,7255.047023809523
2021-11-18,City Center,Pedha,25.0,5050.0,November,46,3.0,Weekday,0.0,4.0,11,18,3.0,0.0,46,2021,7255.047023809523
2021-11-18,Main Branch,Pedha,22.0,6776.0,November,46,3.0,Weekday,1.0,4.0,11,18,3.0,0.0,46,2021,7255.047023809523
2021-11-19,North Side,Pedha,19.0,2983.0,November,46,4.0,Weekday,2.0,4.0,11,19,4.0,0.0,46,2021,5969.615503968254
2021-11-19,City Center,Pedha,44.0,8272.0,November,46,4.0,Weekday,0.0,4.0,11,19,4.0,0.0,46,2021,5969.615503968254
2021-11-19,Main Branch,Pedha,30.0,5700.0,November,46,4.0,Weekday,1.0,4.0,11,19,4.0,0.0,46,2021,5969.615503968254
2021-11-20,North Side,Pedha,90.0,24570.0,November,46,5.0,Weekend,2.0,4.0,11,20,5.0,1.0,46,2021,18528.13307142857
2021-11-20,City Center,Pedha,70.0,19390.0,November,46,5.0,Weekend,0.0,4.0,11,20,5.0,1.0,46,2021,18528.13307142857
